AssociationId,Region,Market,Store,Date,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI
Detroit - 2014-06-10,Central,Commercial,Detroit,2014-06-10,35072.0,16600,11.0,101.0,0.71,14.2,0.064924813,Promo In Store Credit Card Signup Discount; ID41.4379,No,,,
Detroit - 2014-06-11,Central,Commercial,Detroit,2014-06-11,44539.0,16600,19.0,110.0,0.33,12.58,0.064924813,Promo In Store Credit Card Signup Discount; ID45.8971,No,,,
Detroit - 2014-06-12,Central,Commercial,Detroit,2014-06-12,43820.0,16600,18.0,101.0,0.18,12.75,0.064924813,Promo In Store Credit Card Signup Discount; ID27.8537,No,,,
Detroit - 2014-06-13,Central,Commercial,Detroit,2014-06-13,45148.0,16600,25.0,139.0,0.65,14.84,0.064924813,Promo In Store Credit Card Signup Discount; ID67.0755,No,,,
Detroit - 2014-06-14,Central,Commercial,Detroit,2014-06-14,55962.0,16600,23.0,196.0,0.93,13.26,0.064924813,Promo In Store Credit Card Signup Discount; ID69.4288,No,,-2250.0,
Detroit - 2014-06-15,Central,Commercial,Detroit,2014-06-15,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID2.0173,No,,,
Detroit - 2014-06-16,Central,Commercial,Detroit,2014-06-16,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID7.4773,No,,,
Detroit - 2014-06-17,Central,Commercial,Detroit,2014-06-17,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID10.0684,No,,,
Detroit - 2014-06-18,Central,Commercial,Detroit,2014-06-18,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID12.8373,No,,,
Detroit - 2014-06-19,Central,Commercial,Detroit,2014-06-19,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID6.701,No,,,
Detroit - 2014-06-20,Central,Commercial,Detroit,2014-06-20,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID11.7285,No,,,
Detroit - 2014-06-21,Central,Commercial,Detroit,2014-06-21,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID27.5129,No,,,
Detroit - 2014-06-22,Central,Commercial,Detroit,2014-06-22,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID2.1129,No,,,
Detroit - 2014-06-23,Central,Commercial,Detroit,2014-06-23,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID3.1323,No,,,
Detroit - 2014-06-24,Central,Commercial,Detroit,2014-06-24,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID23.2119,No,,,
Detroit - 2014-06-25,Central,Commercial,Detroit,2014-06-25,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID73.9221,No,,,
Detroit - 2014-06-26,Central,Commercial,Detroit,2014-06-26,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID31.3512,No,,,
Detroit - 2014-06-27,Central,Commercial,Detroit,2014-06-27,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID6.3111,No,,,
Detroit - 2014-06-28,Central,Commercial,Detroit,2014-06-28,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID4.2229,No,,,
Detroit - 2014-06-29,Central,Commercial,Detroit,2014-06-29,,16600,,,,,,Promo In Store Credit Card Signup Discount; ID2.5449,No,,,
Savannah - 2014-01-01,South,Corporate,Savannah,2014-01-01,210496.0,19300,52.0,617.0,0.93,21.77,0.046642039,In Store Credit Card Signup Discount; ID0.5701,No,-1.2,,0.034374102
Savannah - 2014-01-02,South,Corporate,Savannah,2014-01-02,211237.0,19300,79.0,688.0,1.87,19.4,0.046642039,In Store Credit Card Signup Discount; ID0.6346,No,,,
Savannah - 2014-01-03,South,Corporate,Savannah,2014-01-03,219655.0,19300,95.0,698.0,2.19,14.23,0.046642039,In Store Credit Card Signup Discount; ID0.1635,No,,,
Savannah - 2014-01-04,South,Corporate,Savannah,2014-01-04,225923.0,19300,81.0,857.0,2.52,22.73,0.046642039,In Store Credit Card Signup Discount; ID0.0646,No,,-6250.0,
Savannah - 2014-01-05,South,Corporate,Savannah,2014-01-05,219574.0,19300,66.0,538.0,1.85,20.32,0.0637240759999999,In Store Credit Card Signup Discount; ID3.2839,No,,,
Savannah - 2014-01-06,South,Corporate,Savannah,2014-01-06,186507.0,19300,39.0,376.0,1.57,23.73,0.0637240759999999,In Store Credit Card Signup Discount; ID5.5425,No,,,
Savannah - 2014-01-07,South,Corporate,Savannah,2014-01-07,168713.0,19300,45.0,366.0,0.74,20.7,0.0637240759999999,In Store Credit Card Signup Discount; ID0.9156,No,,,
Savannah - 2014-01-08,South,Corporate,Savannah,2014-01-08,198558.0,19300,56.0,376.0,1.4,21.03,0.0637240759999999,In Store Credit Card Signup Discount; MLK Event Promotion ID4.1629,No,,,
Savannah - 2014-01-09,South,Corporate,Savannah,2014-01-09,214052.0,19300,76.0,399.0,2.36,18.88,0.0637240759999999,In Store Credit Card Signup Discount; MLK Event Promotion ID4.2726,No,,,
Savannah - 2014-01-10,South,Corporate,Savannah,2014-01-10,251305.0,19300,85.0,491.0,1.97,17.6,0.0637240759999999,In Store Credit Card Signup Discount; MLK Event Promotion ID5.7261,No,,,
Savannah - 2014-01-11,South,Corporate,Savannah,2014-01-11,229603.0,19300,101.0,718.0,1.98,17.85,0.0637240759999999,In Store Credit Card Signup Discount; MLK Event Promotion ID7.0015,No,,-14000.0,
Savannah - 2014-01-12,South,Corporate,Savannah,2014-01-12,200019.0,19300,116.0,569.0,1.97,20.86,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID9.5621,No,,,
Savannah - 2014-01-13,South,Corporate,Savannah,2014-01-13,188211.0,19300,39.0,330.0,1.13,15.27,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID4.6825,No,,,
Savannah - 2014-01-14,South,Corporate,Savannah,2014-01-14,168503.0,19300,37.0,365.0,0.88,19.33,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID3.4132,No,,,
Savannah - 2014-01-15,South,Corporate,Savannah,2014-01-15,219894.0,19300,49.0,365.0,1.09,17.06,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID3.6815,No,,,
Savannah - 2014-01-16,South,Corporate,Savannah,2014-01-16,159071.0,19300,72.0,365.0,1.97,19.54,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID5.3307,No,,,
Savannah - 2014-01-17,South,Corporate,Savannah,2014-01-17,183042.0,19300,76.0,410.0,1.54,17.87,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID8.823,No,,,
Savannah - 2014-01-18,South,Corporate,Savannah,2014-01-18,383891.0,19300,136.0,2741.0,1.81,19.12,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID12.7203,Yes,,-3000.0,
Savannah - 2014-01-19,South,Corporate,Savannah,2014-01-19,204947.0,19300,171.0,1841.0,1.66,19.28,0.070418459,In Store Credit Card Signup Discount; MLK Event Promotion ID5.6496,Yes,,,
Savannah - 2014-01-20,South,Corporate,Savannah,2014-01-20,277756.0,19300,136.0,1647.0,0.89,20.77,0.070418459,In Store Credit Card Signup Discount; MLK Event Promotion ID1.9275,Yes,,,
Savannah - 2014-01-21,South,Corporate,Savannah,2014-01-21,159226.0,19300,45.0,296.0,1.14,14.45,0.070418459,In Store Credit Card Signup Discount; ID1.471,No,,,
Savannah - 2014-01-22,South,Corporate,Savannah,2014-01-22,147817.0,19300,45.0,341.0,1.3,17.13,0.070418459,In Store Credit Card Signup Discount; ID3.4967,No,,,
Savannah - 2014-01-23,South,Corporate,Savannah,2014-01-23,142519.0,19300,84.0,306.0,1.58,14.09,0.070418459,In Store Credit Card Signup Discount; ID11.7278,No,,,
Savannah - 2014-01-24,South,Corporate,Savannah,2014-01-24,137311.0,19300,90.0,489.0,1.67,15.95,0.070418459,Feb. In Store Credit Card Signup Discount; ID9.872,No,,,
Savannah - 2014-01-25,South,Corporate,Savannah,2014-01-25,128579.0,19300,80.0,657.0,1.15,15.4,0.070418459,Feb. In Store Credit Card Signup Discount; ID6.656,No,,2250.0,
Savannah - 2014-01-26,South,Corporate,Savannah,2014-01-26,159534.0,19300,88.0,601.0,1.18,13.49,0.074267155,Feb. In Store Credit Card Signup Discount; ID6.3826,No,,,
Savannah - 2014-01-27,South,Corporate,Savannah,2014-01-27,118425.0,19300,51.0,295.0,0.83,18.87,0.074267155,Feb. In Store Credit Card Signup Discount; ID11.7647,No,,,
Savannah - 2014-01-28,South,Corporate,Savannah,2014-01-28,156497.0,19300,78.0,328.0,0.7,11.45,0.074267155,Feb. In Store Credit Card Signup Discount; ID21.515,No,,,
Savannah - 2014-01-29,South,Corporate,Savannah,2014-01-29,116726.0,19300,51.0,328.0,1.04,16.5,0.074267155,Feb. In Store Credit Card Signup Discount; ID23.1503,No,,,
Savannah - 2014-01-30,South,Corporate,Savannah,2014-01-30,123807.0,19300,78.0,318.0,1.04,14.01,0.074267155,Feb. In Store Credit Card Signup Discount; ID29.5543,No,,,
Savannah - 2014-01-31,South,Corporate,Savannah,2014-01-31,137294.0,19300,66.0,362.0,1.55,7.97,0.074267155,Feb. In Store Credit Card Signup Discount; ID8.0866,No,,,
Savannah - 2014-02-01,South,Corporate,Savannah,2014-02-01,155774.0,19300,84.0,645.0,1.76,10.9,0.074267155,Feb. In Store Credit Card Signup Discount; ID1.6846,No,,1250.0,0.0147298669999999
Savannah - 2014-02-02,South,Corporate,Savannah,2014-02-02,107989.0,19300,82.0,362.0,0.98,11.47,0.077324547,In Store Credit Card Signup Discount; ID3.623,No,,,
Savannah - 2014-02-03,South,Corporate,Savannah,2014-02-03,126726.0,19300,51.0,295.0,0.99,6.4,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.21,No,,,
Savannah - 2014-02-04,South,Corporate,Savannah,2014-02-04,106304.0,19300,45.0,202.0,0.95,10.91,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.353,No,,,
Savannah - 2014-02-05,South,Corporate,Savannah,2014-02-05,107106.0,19300,49.0,237.0,0.9,9.17,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID5.2371,No,,,
Savannah - 2014-02-06,South,Corporate,Savannah,2014-02-06,104362.0,19300,67.0,259.0,0.55,12.19,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID0.2288,No,,,
Savannah - 2014-02-07,South,Corporate,Savannah,2014-02-07,154796.0,19300,55.0,417.0,1.14,12.97,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID12.9121,No,,,
Savannah - 2014-02-08,South,Corporate,Savannah,2014-02-08,133892.0,19300,145.0,778.0,1.08,12.76,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID0.3296,No,,4000.0,
Savannah - 2014-02-09,South,Corporate,Savannah,2014-02-09,133969.0,19300,90.0,553.0,1.22,9.94,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.4294,No,,,
Savannah - 2014-02-10,South,Corporate,Savannah,2014-02-10,101537.0,19300,75.0,281.0,0.43,6.71,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID8.6219,No,,,
Savannah - 2014-02-11,South,Corporate,Savannah,2014-02-11,131403.0,19300,41.0,361.0,0.81,12.23,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID18.1058,No,,,
Savannah - 2014-02-12,South,Corporate,Savannah,2014-02-12,129060.0,19300,55.0,383.0,0.54,12.91,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID7.2207,No,,,
Savannah - 2014-02-13,South,Corporate,Savannah,2014-02-13,169897.0,19300,88.0,507.0,0.63,8.87,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID2.0639,No,,,
Savannah - 2014-02-14,South,Corporate,Savannah,2014-02-14,142575.0,19300,71.0,676.0,1.15,9.2,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID21.0997,No,,,
Savannah - 2014-02-15,South,Corporate,Savannah,2014-02-15,369730.0,19300,283.0,2508.0,1.22,14.77,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID22.1819,Yes,,1000.0,
Savannah - 2014-02-16,South,Corporate,Savannah,2014-02-16,271432.0,19300,201.0,2216.0,1.14,12.99,0.097278295,In Store Credit Card Signup Discount; Presidents Day Email Blast ID22.5853,Yes,,,
Savannah - 2014-02-17,South,Corporate,Savannah,2014-02-17,226811.0,19300,134.0,1709.0,0.45,11.27,0.097278295,In Store Credit Card Signup Discount; Presidents Day Email Blast ID4.9099,Yes,,,
Savannah - 2014-02-18,South,Corporate,Savannah,2014-02-18,131290.0,19300,77.0,258.0,0.57,11.21,0.097278295,In Store Credit Card Signup Discount; ID35.5646,No,,,
Savannah - 2014-02-19,South,Corporate,Savannah,2014-02-19,124637.0,19300,53.0,337.0,0.24,11.79,0.097278295,In Store Credit Card Signup Discount; ID7.4233,No,,,
Savannah - 2014-02-20,South,Corporate,Savannah,2014-02-20,122814.0,19300,53.0,270.0,0.23,14.72,0.097278295,In Store Credit Card Signup Discount; ID34.6491,No,,,
Savannah - 2014-02-21,South,Corporate,Savannah,2014-02-21,118980.0,19300,83.0,359.0,0.71,13.86,0.097278295,In Store Credit Card Signup Discount; ID1.4791,No,,,
Savannah - 2014-02-22,South,Corporate,Savannah,2014-02-22,177247.0,19300,97.0,650.0,0.96,11.03,0.097278295,In Store Credit Card Signup Discount; ID42.0301,No,,-2750.0,
Savannah - 2014-02-23,South,Corporate,Savannah,2014-02-23,121155.0,19300,57.0,438.0,0.57,8.95,0.095962363,In Store Credit Card Signup Discount; ID16.9832,No,,,
Savannah - 2014-02-24,South,Corporate,Savannah,2014-02-24,122406.0,19300,41.0,235.0,0.26,9.57,0.095962363,In Store Credit Card Signup Discount; ID46.2649,No,,,
Savannah - 2014-02-25,South,Corporate,Savannah,2014-02-25,127663.0,19300,45.0,258.0,0.63,12.42,0.095962363,In Store Credit Card Signup Discount; ID33.3657,No,,,
Savannah - 2014-02-26,South,Corporate,Savannah,2014-02-26,100467.0,19300,36.0,270.0,0.25,12.05,0.095962363,In Store Credit Card Signup Discount; ID2.2497,No,,,
Savannah - 2014-02-27,South,Corporate,Savannah,2014-02-27,127731.0,19300,75.0,247.0,0.2,8.45,0.095962363,In Store Credit Card Signup Discount; ID19.913,No,,,
Savannah - 2014-02-28,South,Corporate,Savannah,2014-02-28,112723.0,19300,83.0,324.0,0.92,7.75,0.095962363,In Store Credit Card Signup Discount; ID19.7957,No,,,
Savannah - 2014-03-01,South,Corporate,Savannah,2014-03-01,165678.0,19300,75.0,559.0,0.67,9.16,0.095962363,March In Store Credit Card Signup Discount; ID2.0794,No,,-4000.0,0.015692728
Savannah - 2014-03-02,South,Corporate,Savannah,2014-03-02,119369.0,19300,81.0,447.0,0.23,6.87,0.151463806,March In Store Credit Card Signup Discount; ID2.1069,No,,,
Savannah - 2014-03-03,South,Corporate,Savannah,2014-03-03,126022.0,19300,38.0,269.0,0.31,9.2,0.151463806,March In Store Credit Card Signup Discount; ID8.4497,No,,,
Savannah - 2014-03-04,South,Corporate,Savannah,2014-03-04,125081.0,19300,53.0,257.0,0.16,8.2,0.151463806,March In Store Credit Card Signup Discount; ID4.7852,No,,,
Savannah - 2014-03-05,South,Corporate,Savannah,2014-03-05,127378.0,19300,51.0,279.0,0.8,9.14,0.151463806,March In Store Credit Card Signup Discount; ID10.604,No,,,
Savannah - 2014-03-06,South,Corporate,Savannah,2014-03-06,113209.0,19300,101.0,301.0,0.25,8.11,0.151463806,March In Store Credit Card Signup Discount; ID17.04,No,,,
Savannah - 2014-03-07,South,Corporate,Savannah,2014-03-07,167740.0,19300,71.0,357.0,1.0,15.24,0.151463806,March In Store Credit Card Signup Discount; ID15.2624,No,,,
Savannah - 2014-03-08,South,Corporate,Savannah,2014-03-08,166900.0,19300,89.0,636.0,1.16,11.07,0.151463806,March In Store Credit Card Signup Discount; ID18.7789,No,,-2750.0,
Savannah - 2014-03-09,South,Corporate,Savannah,2014-03-09,171069.0,19300,91.0,458.0,0.61,12.58,0.163077794,March In Store Credit Card Signup Discount; ID9.8207,No,,,
Savannah - 2014-03-10,South,Corporate,Savannah,2014-03-10,130778.0,19300,75.0,290.0,0.63,9.5,0.163077794,March In Store Credit Card Signup Discount; ID5.5896,No,,,
Savannah - 2014-03-11,South,Corporate,Savannah,2014-03-11,124375.0,19300,46.0,256.0,0.39,7.98,0.163077794,March In Store Credit Card Signup Discount; ID27.6825,No,,,
Savannah - 2014-03-12,South,Corporate,Savannah,2014-03-12,161962.0,19300,56.0,290.0,0.66,8.46,0.163077794,March In Store Credit Card Signup Discount; ID27.7854,No,,,
Savannah - 2014-03-13,South,Corporate,Savannah,2014-03-13,130010.0,19300,71.0,312.0,0.63,12.49,0.163077794,March In Store Credit Card Signup Discount; ID8.2559,No,,,
Savannah - 2014-03-14,South,Corporate,Savannah,2014-03-14,154423.0,19300,70.0,524.0,0.83,10.01,0.163077794,March In Store Credit Card Signup Discount; ID21.1979,No,,,
Savannah - 2014-03-15,South,Corporate,Savannah,2014-03-15,199743.0,19300,81.0,779.0,0.76,12.83,0.163077794,March In Store Credit Card Signup Discount; ID44.7591,No,,-3000.0,
Savannah - 2014-03-16,South,Corporate,Savannah,2014-03-16,151619.0,19300,62.0,578.0,0.81,10.75,0.139567845,March In Store Credit Card Signup Discount; ID45.6944,No,,,
Savannah - 2014-03-17,South,Corporate,Savannah,2014-03-17,118067.0,19300,50.0,344.0,0.51,8.97,0.139567845,March In Store Credit Card Signup Discount; ID9.1946,No,,,
Savannah - 2014-03-18,South,Corporate,Savannah,2014-03-18,137825.0,19300,38.0,300.0,0.5,11.96,0.139567845,March In Store Credit Card Signup Discount; ID52.6521,No,,,
Savannah - 2014-03-19,South,Corporate,Savannah,2014-03-19,130182.0,19300,50.0,378.0,0.22,8.02,0.139567845,March In Store Credit Card Signup Discount; ID49.0458,No,,,
Savannah - 2014-03-20,South,Corporate,Savannah,2014-03-20,144060.0,19300,72.0,356.0,0.18,10.87,0.139567845,March In Store Credit Card Signup Discount; ID8.0222,No,,,
Savannah - 2014-03-21,South,Corporate,Savannah,2014-03-21,163126.0,19300,98.0,488.0,0.53,9.99,0.139567845,March In Store Credit Card Signup Discount; ID48.8863,No,,,
Savannah - 2014-03-22,South,Corporate,Savannah,2014-03-22,152300.0,19300,90.0,765.0,1.26,10.5,0.139567845,March In Store Credit Card Signup Discount; ID55.796,No,,-4500.0,
Savannah - 2014-03-23,South,Corporate,Savannah,2014-03-23,112975.0,19300,80.0,554.0,0.64,12.34,0.120437591,March In Store Credit Card Signup Discount; ID22.2764,No,,,
Savannah - 2014-03-24,South,Corporate,Savannah,2014-03-24,151903.0,19300,50.0,311.0,0.53,9.56,0.120437591,March In Store Credit Card Signup Discount; ID53.0488,No,,,
Savannah - 2014-03-25,South,Corporate,Savannah,2014-03-25,131102.0,19300,52.0,377.0,0.59,12.97,0.120437591,In Store Credit Card Signup Discount; ID65.6348,No,,,
Savannah - 2014-03-26,South,Corporate,Savannah,2014-03-26,152760.0,19300,48.0,387.0,0.39,10.09,0.120437591,In Store Credit Card Signup Discount; ID45.3694,No,,,
Savannah - 2014-03-27,South,Corporate,Savannah,2014-03-27,128249.0,19300,118.0,443.0,0.75,11.73,0.120437591,In Store Credit Card Signup Discount; ID13.2466,No,,,
Savannah - 2014-03-28,South,Corporate,Savannah,2014-03-28,205826.0,19300,122.0,565.0,1.41,16.12,0.120437591,In Store Credit Card Signup Discount; ID47.08,No,,,
Savannah - 2014-03-29,South,Corporate,Savannah,2014-03-29,221204.0,19300,102.0,807.0,1.29,14.24,0.120437591,In Store Credit Card Signup Discount; Spring Product Email ID16.0152,No,,3500.0,
Savannah - 2014-03-30,South,Corporate,Savannah,2014-03-30,144966.0,19300,62.0,564.0,0.3,16.72,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID72.4191,No,,,
Savannah - 2014-03-31,South,Corporate,Savannah,2014-03-31,173507.0,19300,40.0,408.0,0.23,7.93,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID11.4576,No,,,
Savannah - 2014-04-01,South,Corporate,Savannah,2014-04-01,145295.0,19300,42.0,320.0,0.72,13.58,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID1.8794,No,4.0,,0.025360217
Savannah - 2014-04-02,South,Corporate,Savannah,2014-04-02,148131.0,19300,60.0,376.0,0.0,9.38,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID1.8185,No,,,
Savannah - 2014-04-03,South,Corporate,Savannah,2014-04-03,136179.0,19300,54.0,354.0,0.03,12.97,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID10.7259,No,,,
Savannah - 2014-04-04,South,Corporate,Savannah,2014-04-04,176480.0,19300,116.0,453.0,0.42,12.75,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID6.6767,No,,,
Savannah - 2014-04-05,South,Corporate,Savannah,2014-04-05,158878.0,19300,76.0,773.0,0.65,12.58,0.1123893419999999,In Store Credit Card Signup Discount; Spring Product Email ID0.1428,No,,-2750.0,
Savannah - 2014-04-06,South,Corporate,Savannah,2014-04-06,132545.0,19300,80.0,617.0,0.13,10.64,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID11.2411,No,,,
Savannah - 2014-04-07,South,Corporate,Savannah,2014-04-07,160720.0,19300,36.0,319.0,0.05,10.6,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID3.4222,No,,,
