"Region","Market","Store","Date","Sales","Store_Size","Num_Employees","Num_Customers","Returns_Pct","Pct_On_Sale","Pct_Promotional","Marketing","TouristEvent","Econ_ChangeGDP","EconJobsChange","AnnualizedCPI"
"East","Corporate","Philadelphia","2013-07-18","72602","15700","30","220","1.17","14.13","0.11752242","July In Store Credit Card Signup Discount; ID47.8518","No","","",""
"East","Corporate","Philadelphia","2013-07-19","66844","15700","35","230","0.9","13.05","0.11752242","July In Store Credit Card Signup Discount; End of summer event ID85.8869","No","","",""
"East","Corporate","Philadelphia","2013-07-20","62779","15700","34","333","0.85","10.58","0.11752242","July In Store Credit Card Signup Discount; End of summer event ID135.079","No","","2750.0",""
"East","Corporate","Philadelphia","2013-07-21","65386","15700","29","261","0.47","10.75","0.08720729","July In Store Credit Card Signup Discount; End of summer event ID95.1651","No","","",""
"East","Corporate","Philadelphia","2013-07-22","62722","15700","29","225","0.43","8.19","0.08720729","July In Store Credit Card Signup Discount; End of summer event ID118.3136","No","","",""
"East","Corporate","Philadelphia","2013-07-23","56376","15700","25","221","0.66","6.59","0.08720729","July In Store Credit Card Signup Discount; End of summer event ID94.0114","No","","",""
"East","Corporate","Philadelphia","2013-07-24","62875","15700","29","221","0.32","8.62","0.08720729","July In Store Credit Card Signup Discount; End of summer event ID111.769","No","","",""
"East","Corporate","Philadelphia","2013-07-25","58995","15700","31","185","0.92","9.56","0.08720729","July In Store Credit Card Signup Discount; End of summer event ID56.7032","No","","",""
"East","Corporate","Philadelphia","2013-07-26","60165","15700","37","234","1.24","8.61","0.08720729","July In Store Credit Card Signup Discount; End of summer event ID14.3112","No","","",""
"East","Corporate","Philadelphia","2013-07-27","83276","15700","37","319","0.64","8.94","0.08720729","July In Store Credit Card Signup Discount; End of summer event ID51.1784","No","","-1750.0",""
"East","Corporate","Philadelphia","2013-07-28","68019","15700","50","185","1.01","9.48","0.075386702","July In Store Credit Card Signup Discount; End of summer event ID171.4903","No","","",""
"East","Corporate","Philadelphia","2013-07-29","59421","15700","16","185","0.33","6.56","0.075386702","July In Store Credit Card Signup Discount; End of summer event ID41.2506","No","","",""
"East","Corporate","Philadelphia","2013-07-30","76873","15700","15","176","0.75","9.63","0.075386702","July In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID90.1113","No","","",""
"East","Corporate","Philadelphia","2013-07-31","59125","15700","18","203","0.74","7.27","0.075386702","July In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID174.0356","No","","",""
"East","Corporate","Philadelphia","2013-08-01","73266","15700","39","239","0.48","10.48","0.075386702","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID3.3164","No","","","0.02259322"
"East","Corporate","Philadelphia","2013-08-02","61587","15700","26","230","0.79","9.89","0.075386702","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID0.0359","No","","",""
"East","Corporate","Philadelphia","2013-08-03","71103","15700","28","303","0.63","7.01","0.075386702","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID1.4171","No","","-2250.0",""
"East","Corporate","Philadelphia","2013-08-04","63591","15700","29","271","0.3","6.43","0.067659109","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID28.1391","No","","",""
"East","Corporate","Philadelphia","2013-08-05","60464","15700","15","180","0.53","7.05","0.067659109","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID15.0269","No","","",""
"East","Corporate","Philadelphia","2013-08-06","61059","15700","16","167","0.32","9.04","0.067659109","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID31.4155","No","","",""
"East","Corporate","Philadelphia","2013-08-07","67584","15700","14","180","0.81","7.75","0.067659109","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID54.803","No","","",""
"East","Corporate","Philadelphia","2013-08-08","65693","15700","30","203","0.38","10.6","0.067659109","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID61.8602","No","","",""
"East","Corporate","Philadelphia","2013-08-09","75911","15700","32","235","0.38","15.2","0.067659109","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID0.8304","No","","",""
"East","Corporate","Philadelphia","2013-08-10","81532","15700","44","307","0.82","11.72","0.067659109","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID77.1499","No","","-3750.0",""
"East","Corporate","Philadelphia","2013-08-11","50409","15700","26","240","0.9","13.58","0.055719855","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID69.6147","No","","",""
"East","Corporate","Philadelphia","2013-08-12","57451","15700","30","176","0.34","12.44","0.055719855","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID71.7535","No","","",""
"East","Corporate","Philadelphia","2013-08-13","76398","15700","30","204","0.53","13.82","0.055719855","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID12.6733","No","","",""
"East","Corporate","Philadelphia","2013-08-14","57171","15700","21","176","0.59","7.95","0.055719855","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID15.3138","No","","",""
"East","Corporate","Philadelphia","2013-08-15","54891","15700","22","171","0.92","10.98","0.055719855","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID115.1361","No","","",""
"East","Corporate","Philadelphia","2013-08-16","69029","15700","23","213","0.95","7.97","0.055719855","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID51.6209","No","","",""
"East","Corporate","Philadelphia","2013-08-17","72352","15700","36","312","0.88","8.82","0.055719855","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID130.1576","No","","-4000.0",""
"East","Corporate","Philadelphia","2013-08-18","50134","15700","34","204","0.62","9.69","0.046746057","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID37.1451","No","","",""
"East","Corporate","Philadelphia","2013-08-19","62239","15700","14","177","0.23","12.88","0.046746057","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID115.5685","No","","",""
"East","Corporate","Philadelphia","2013-08-20","49222","15700","16","154","0.53","9.91","0.046746057","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID15.7852","No","","",""
"East","Corporate","Philadelphia","2013-08-21","59933","15700","26","190","0.54","12.53","0.046746057","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID71.5981","No","","",""
"East","Corporate","Philadelphia","2013-08-22","60593","15700","29","181","0.85","13.41","0.046746057","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID93.8723","No","","",""
"East","Corporate","Philadelphia","2013-08-23","73626","15700","28","199","1.05","9.98","0.046746057","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID101.3164","No","","",""
"East","Corporate","Philadelphia","2013-08-24","69856","15700","42","304","0.98","13.31","0.046746057","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID170.864","No","","750.0",""
"East","Corporate","Philadelphia","2013-08-25","65005","15700","41","240","1.12","13.82","0.03844793","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID68.2856","No","","",""
"East","Corporate","Philadelphia","2013-08-26","66157","15700","19","168","0.22","13.33","0.03844793","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID144.8566","No","","",""
"East","Corporate","Philadelphia","2013-08-27","57541","15700","17","150","0.23","13.5","0.03844793","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID175.1856","No","","",""
"East","Corporate","Philadelphia","2013-08-28","55773","15700","22","150","0.26","13.71","0.03844793","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID177.955","No","","",""
"East","Corporate","Philadelphia","2013-08-29","61360","15700","28","172","0.72","10.81","0.03844793","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID13.5453","No","","",""
"East","Corporate","Philadelphia","2013-08-30","74691","15700","27","213","1.41","11.13","0.03844793","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID213.5445","No","","",""
"East","Corporate","Philadelphia","2013-08-31","59626","15700","26","340","0.29","15.4","0.03844793","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID56.8086","No","","-4250.0",""
"East","Corporate","Philadelphia","2013-09-01","69840","15700","22","272","0.98","12.04","0.0329262","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID8.9226","No","","","0.016008402"
"East","Corporate","Philadelphia","2013-09-02","68029","15700","17","304","0.46","10.75","0.0329262","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID7.3408","No","","",""
"East","Corporate","Philadelphia","2013-09-03","58249","15700","18","122","0.9","10.81","0.0329262","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID17.5818","No","","",""
"East","Corporate","Philadelphia","2013-09-04","53619","15700","24","109","0.34","12.6","0.0329262","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID15.6655","No","","",""
"East","Corporate","Philadelphia","2013-09-05","60216","15700","33","122","0.22","11.25","0.0329262","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID36.6956","No","","",""
"East","Corporate","Philadelphia","2013-09-06","69810","15700","24","159","1.09","8.23","0.0329262","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID33.715","No","","",""
"East","Corporate","Philadelphia","2013-09-07","80972","15700","37","245","1.24","12.2","0.0329262","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID46.9357","No","","-5250.0",""
"East","Corporate","Philadelphia","2013-09-08","54041","15700","33","181","0.83","12.62","0.024140695","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID0.3574","No","","",""
"East","Corporate","Philadelphia","2013-09-09","66461","15700","17","132","0.35","10.13","0.024140695","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID53.3311","No","","",""
"East","Corporate","Philadelphia","2013-09-10","54205","15700","18","109","0.22","11.89","0.024140695","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID60.7724","No","","",""
"East","Corporate","Philadelphia","2013-09-11","96577","15700","32","505","0.81","8.31","0.024140695","In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID96.7766","Yes","","",""
"East","Corporate","Philadelphia","2013-09-12","108415","15700","58","554","1.07","10.87","0.024140695","In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID18.283","Yes","","",""
"East","Corporate","Philadelphia","2013-09-13","126171","15700","122","737","1.19","9.55","0.024140695","In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID31.5373","Yes","","",""
"East","Corporate","Philadelphia","2013-09-14","75280","15700","28","250","1.37","11.93","0.024140695","In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID79.5056","No","","-3750.0",""
"East","Corporate","Philadelphia","2013-09-15","73757","15700","28","205","0.67","8.06","0.021821511","In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID125.8707","No","","",""
"East","Corporate","Philadelphia","2013-09-16","74219","15700","18","163","0.34","8.98","0.021821511","In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID118.088","No","","",""
"East","Corporate","Philadelphia","2013-09-17","53187","15700","29","137","0.18","15.53","0.021821511","In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID13.3168","No","","",""
"East","Corporate","Philadelphia","2013-09-18","58563","15700","22","128","0.38","7.94","0.021821511","In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID106.6199","No","","",""
